Date,Max flow (ML/day),Min flow (ML/day),Mean flow (ML/day),Max flow (m3/s),Min flow (m3/s),Mean flow (m3/s),weekNumber
"2006-04-07 00:00",425.700,354.600,386.0,4.927,4.104,4.467,
"2006-04-06 00:00",504.900,334.000,398.0,5.844,3.866,4.607,
"2006-04-05 00:00",400.300,314.300,348.0,4.633,3.638,4.028,
"2006-04-04 00:00",425.700,354.600,376.2,4.927,4.104,4.354,
"2006-04-03 00:00",354.600,242.500,307.1,4.104,2.807,3.554,
"2006-04-02 00:00",295.400,242.500,265.4,3.419,2.807,3.072,
"2006-04-01 00:00",334.000,226.000,269.4,3.866,2.615,3.118,
"2006-03-31 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-30 00:00",334.000,226.000,262.0,3.866,2.615,3.032,
"2006-03-29 00:00",295.400,226.000,228.8,3.419,2.615,2.647,
"2006-03-28 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-27 00:00",242.500,226.000,234.9,2.807,2.615,2.719,
"2006-03-26 00:00",242.500,226.000,239.6,2.807,2.615,2.773,
"2006-03-25 00:00",242.500,242.500,242.5,2.807,2.807,2.807,
"2006-03-24 00:00",260.000,242.500,249.8,3.009,2.807,2.891,
"2006-03-23 00:00",277.300,260.000,261.6,3.210,3.009,3.027,
"2006-03-22 00:00",277.300,260.000,276.2,3.210,3.009,3.197,
"2006-03-21 00:00",295.400,277.300,293.5,3.419,3.210,3.397,
"2006-03-20 00:00",314.300,295.400,305.5,3.638,3.419,3.536,
"2006-03-19 00:00",314.300,295.400,308.2,3.638,3.419,3.567,
"2006-03-18 00:00",334.000,314.300,322.1,3.866,3.638,3.728,
"2006-03-17 00:00",452.300,334.000,397.1,5.235,3.866,4.596,
"2006-03-16 00:00",530.800,452.300,507.2,6.143,5.235,5.870,
"2006-03-15 00:00",480.000,277.300,358.2,5.555,3.210,4.146,
"2006-03-14 00:00",314.300,226.000,255.5,3.638,2.615,2.957,
"2006-03-13 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-12 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-11 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-10 00:00",226.000,226.000,226.0,2.615,2.615,2.615,
"2006-03-09 00:00",242.500,226.000,231.8,2.807,2.615,2.683,
"2006-03-08 00:00",242.500,226.000,236.0,2.807,2.615,2.731,
"2006-03-07 00:00",242.500,242.500,242.5,2.807,2.807,2.807,
"2006-03-06 00:00",260.000,242.500,245.3,3.009,2.807,2.839,
"2006-03-05 00:00",334.000,260.000,278.2,3.866,3.009,3.221,
"2006-03-04 00:00",504.900,295.400,362.8,5.844,3.419,4.199,
"2006-03-03 00:00",504.900,400.300,455.7,5.844,4.633,5.274,
"2006-03-02 00:00",425.700,400.300,403.7,4.927,4.633,4.672,
"2006-03-01 00:00",452.300,400.300,427.4,5.235,4.633,4.947,
"2006-02-28 00:00",480.000,376.000,439.7,5.555,4.352,5.089,
"2006-02-27 00:00",400.300,354.600,369.8,4.633,4.104,4.280,
"2006-02-26 00:00",695.200,334.000,492.3,8.046,3.866,5.698,
"2006-02-25 00:00",376.000,260.000,283.0,4.352,3.009,3.276,
"2006-02-24 00:00",277.300,226.000,245.4,3.210,2.615,2.840,
"2006-02-23 00:00",242.500,226.000,237.3,2.807,2.615,2.747,
"2006-02-22 00:00",242.500,226.000,236.5,2.807,2.615,2.737,
"2006-02-21 00:00",242.500,242.500,242.5,2.807,2.807,2.807,
"2006-02-20 00:00",260.000,242.500,255.0,3.009,2.807,2.951,
"2006-02-19 00:00",277.300,260.000,266.6,3.210,3.009,3.086,
"2006-02-18 00:00",260.000,260.000,260.0,3.009,3.009,3.009,
"2006-02-17 00:00",260.000,260.000,260.0,3.009,3.009,3.009,
"2006-02-16 00:00",277.300,0.000,275.1,3.210,0.000,3.185,
"2006-02-15 00:00",295.400,277.300,294.6,3.419,3.210,3.409,
"2006-02-14 00:00",334.000,295.400,316.6,3.866,3.419,3.665,
"2006-02-13 00:00",400.300,334.000,367.5,4.633,3.866,4.253,
"2006-02-12 00:00",425.700,376.000,394.5,4.927,4.352,4.566,
"2006-02-11 00:00",376.000,334.000,358.7,4.352,3.866,4.151,
"2006-02-10 00:00",452.300,314.300,383.3,5.235,3.638,4.437,
"2006-02-09 00:00",314.300,260.000,278.6,3.638,3.009,3.225,
"2006-02-08 00:00",295.400,260.000,274.0,3.419,3.009,3.172,
"2006-02-07 00:00",354.600,295.400,311.5,4.104,3.419,3.605,
"2006-02-06 00:00",354.600,295.400,324.5,4.104,3.419,3.756,
"2006-02-05 00:00",334.000,314.300,323.8,3.866,3.638,3.748,
"2006-02-04 00:00",354.600,334.000,334.1,4.104,3.866,3.867,
"2006-02-03 00:00",400.300,354.600,368.8,4.633,4.104,4.268,
"2006-02-02 00:00",480.000,400.300,454.4,5.555,4.633,5.259,
"2006-02-01 00:00",666.500,480.000,605.5,7.714,5.555,7.007,
"2006-01-31 00:00",666.500,504.900,641.5,7.714,5.844,7.425,
"2006-01-30 00:00",557.400,314.300,432.4,6.452,3.638,5.004,
"2006-01-29 00:00",354.600,277.300,320.7,4.104,3.210,3.712,
"2006-01-28 00:00",314.300,260.000,273.5,3.638,3.009,3.166,
"2006-01-27 00:00",452.300,242.500,358.5,5.235,2.807,4.149,
"2006-01-26 00:00",260.000,242.500,243.7,3.009,2.807,2.821,
"2006-01-25 00:00",260.000,202.600,240.6,3.009,2.345,2.785,
"2006-01-24 00:00",260.000,242.500,246.9,3.009,2.807,2.858,
"2006-01-23 00:00",314.300,260.000,277.5,3.638,3.009,3.212,
"2006-01-22 00:00",314.300,260.000,279.9,3.638,3.009,3.240,
"2006-01-21 00:00",425.700,277.300,327.1,4.927,3.210,3.786,
"2006-01-20 00:00",295.400,277.300,285.2,3.419,3.210,3.301,
"2006-01-19 00:00",295.400,295.400,295.4,3.419,3.419,3.419,
"2006-01-18 00:00",295.400,295.400,295.4,3.419,3.419,3.419,
"2006-01-17 00:00",334.000,295.400,314.5,3.866,3.419,3.640,
"2006-01-16 00:00",334.000,314.300,323.5,3.866,3.638,3.744,
"2006-01-15 00:00",400.300,334.000,365.2,4.633,3.866,4.227,
"2006-01-14 00:00",425.700,400.300,419.5,4.927,4.633,4.855,
"2006-01-13 00:00",480.000,354.600,389.2,5.555,4.104,4.504,
"2006-01-12 00:00",504.900,334.000,404.6,5.844,3.866,4.683,
"2006-01-11 00:00",504.900,277.300,341.2,5.844,3.210,3.949,
"2006-01-10 00:00",295.400,277.300,290.1,3.419,3.210,3.358,
"2006-01-09 00:00",295.400,295.400,295.4,3.419,3.419,3.419,
"2006-01-08 00:00",314.300,295.400,306.3,3.638,3.419,3.545,
"2006-01-07 00:00",314.300,314.300,314.3,3.638,3.638,3.638,
"2006-01-06 00:00",334.000,314.300,332.2,3.866,3.638,3.845,
"2006-01-05 00:00",400.300,334.000,355.7,4.633,3.866,4.117,
"2006-01-04 00:00",425.700,354.600,385.3,4.927,4.104,4.460,
"2006-01-03 00:00",354.600,314.300,325.4,4.104,3.638,3.766,
"2006-01-02 00:00",557.400,334.000,418.0,6.452,3.866,4.837,
"2006-01-01 00:00",557.400,334.000,490.1,6.452,3.866,5.673,
"2005-12-31 00:00",376.000,334.000,338.6,4.352,3.866,3.920,
"2005-12-30 00:00",354.600,334.000,353.3,4.104,3.866,4.089,
"2005-12-29 00:00",376.000,354.600,375.4,4.352,4.104,4.345,
"2005-12-28 00:00",400.300,0.000,343.5,4.633,0.000,3.976,
"2005-12-27 00:00",452.300,0.000,407.3,5.235,0.000,4.714,
"2005-12-26 00:00",452.300,400.300,438.3,5.235,4.633,5.073,
"2005-12-25 00:00",425.700,400.300,408.2,4.927,4.633,4.725,
"2005-12-24 00:00",425.700,425.700,425.7,4.927,4.927,4.927,
"2005-12-23 00:00",585.000,425.700,513.7,6.771,4.927,5.945,
"2005-12-22 00:00",504.900,452.300,486.4,5.844,5.235,5.630,
"2005-12-21 00:00",666.500,0.000,595.1,7.714,0.000,6.888,
"2005-12-20 00:00",585.000,30.400,560.3,6.771,0.352,6.485,
"2005-12-19 00:00",557.400,0.000,542.9,6.452,0.000,6.284,
"2005-12-18 00:00",530.800,504.900,527.9,6.143,5.844,6.109,
"2005-12-17 00:00",530.800,480.000,508.5,6.143,5.555,5.886,
"2005-12-16 00:00",504.900,480.000,482.7,5.844,5.555,5.586,
"2005-12-15 00:00",504.900,480.000,488.8,5.844,5.555,5.657,
"2005-12-14 00:00",504.900,452.300,477.8,5.844,5.235,5.529,
"2005-12-13 00:00",557.400,0.000,517.1,6.452,0.000,5.985,
"2005-12-12 00:00",611.400,504.900,533.3,7.076,5.844,6.173,
"2005-12-11 00:00",557.400,376.000,482.1,6.452,4.352,5.580,
"2005-12-10 00:00",890.900,376.000,499.2,10.311,4.352,5.777,
"2005-12-09 00:00",890.900,557.400,662.8,10.311,6.452,7.672,
"2005-12-08 00:00",585.000,0.000,430.5,6.771,0.000,4.982,
"2005-12-07 00:00",724.700,504.900,604.0,8.388,5.844,6.991,
"2005-12-06 00:00",638.600,0.000,584.8,7.391,0.000,6.769,
"2005-12-05 00:00",983.200,638.600,796.0,11.379,7.391,9.213,
"2005-12-04 00:00",1220.000,798.400,1032.6,14.120,9.241,11.952,
"2005-12-03 00:00",1073.600,611.400,872.5,12.426,7.076,10.099,
"2005-12-02 00:00",611.400,452.300,491.0,7.076,5.235,5.683,
"2005-12-01 00:00",530.800,452.300,466.4,6.143,5.235,5.398,
"2005-11-30 00:00",480.000,452.300,477.6,5.555,5.235,5.527,
"2005-11-29 00:00",504.900,480.000,481.0,5.844,5.555,5.567,
"2005-11-28 00:00",504.900,480.000,486.4,5.844,5.555,5.630,
"2005-11-27 00:00",504.900,480.000,497.1,5.844,5.555,5.754,
"2005-11-26 00:00",557.400,480.000,511.6,6.452,5.555,5.922,
"2005-11-25 00:00",695.200,557.400,590.9,8.046,6.452,6.839,
"2005-11-24 00:00",557.400,425.700,531.2,6.452,4.927,6.148,
"2005-11-23 00:00",425.700,425.700,425.7,4.927,4.927,4.927,
"2005-11-22 00:00",452.300,425.700,433.9,5.235,4.927,5.022,
"2005-11-21 00:00",504.900,425.700,471.1,5.844,4.927,5.453,
"2005-11-20 00:00",504.900,425.700,465.5,5.844,4.927,5.388,
"2005-11-19 00:00",585.000,504.900,544.6,6.771,5.844,6.303,
"2005-11-18 00:00",798.400,530.800,639.2,9.241,6.143,7.398,
"2005-11-17 00:00",1220.000,798.400,1152.1,14.120,9.241,13.334,
"2005-11-16 00:00",1270.300,638.600,887.2,14.703,7.391,10.268,
"2005-11-15 00:00",1220.000,638.600,886.1,14.120,7.391,10.256,
"2005-11-14 00:00",638.600,504.900,624.0,7.391,5.844,7.222,
"2005-11-13 00:00",611.400,504.900,567.5,7.076,5.844,6.568,
"2005-11-12 00:00",724.700,585.000,649.0,8.388,6.771,7.511,
"2005-11-11 00:00",890.900,638.600,740.1,10.311,7.391,8.566,
"2005-11-10 00:00",724.700,638.600,684.2,8.388,7.391,7.918,
"2005-11-09 00:00",638.600,530.800,571.2,7.391,6.143,6.610,
"2005-11-08 00:00",666.500,530.800,584.7,7.714,6.143,6.767,
"2005-11-07 00:00",530.800,480.000,504.0,6.143,5.555,5.833,
"2005-11-06 00:00",530.800,504.900,523.5,6.143,5.844,6.058,
"2005-11-05 00:00",557.400,530.800,551.7,6.452,6.143,6.386,
"2005-11-04 00:00",585.000,0.000,560.7,6.771,0.000,6.490,
"2005-11-03 00:00",557.400,557.400,557.4,6.452,6.452,6.452,
"2005-11-02 00:00",557.400,425.700,454.9,6.452,4.927,5.266,
"2005-11-01 00:00",638.600,452.300,596.1,7.391,5.235,6.899,
"2005-10-31 00:00",611.400,611.400,611.4,7.076,7.076,7.076,
"2005-10-30 00:00",638.600,611.400,620.9,7.391,7.076,7.186,
"2005-10-29 00:00",638.600,611.400,629.5,7.391,7.076,7.286,
"2005-10-28 00:00",695.200,638.600,665.7,8.046,7.391,7.705,
"2005-10-27 00:00",724.700,695.200,704.2,8.388,8.046,8.150,
"2005-10-26 00:00",755.000,695.200,725.2,8.739,8.046,8.394,
"2005-10-25 00:00",890.900,666.500,758.3,10.311,7.714,8.776,
"2005-10-24 00:00",890.900,530.800,641.3,10.311,6.143,7.422,
"2005-10-23 00:00",666.500,585.000,627.4,7.714,6.771,7.262,
"2005-10-22 00:00",755.000,585.000,650.5,8.739,6.771,7.529,
"2005-10-21 00:00",755.000,638.600,715.5,8.739,7.391,8.281,
"2005-10-20 00:00",666.500,666.500,666.5,7.714,7.714,7.714,
"2005-10-19 00:00",666.500,666.500,666.5,7.714,7.714,7.714,
"2005-10-18 00:00",940.000,666.500,824.1,10.880,7.714,9.539,
"2005-10-17 00:00",940.000,843.700,931.7,10.880,9.765,10.784,
"2005-10-16 00:00",1027.700,940.000,987.9,11.894,10.880,11.433,
"2005-10-15 00:00",1073.600,890.900,1013.4,12.426,10.311,11.729,
"2005-10-14 00:00",1073.600,940.000,991.9,12.426,10.880,11.480,
"2005-10-13 00:00",1270.300,1121.000,1187.7,14.703,12.974,13.747,
"2005-10-12 00:00",1519.900,1270.300,1353.4,17.592,14.703,15.664,
"2005-10-11 00:00",1710.000,1566.200,1639.7,19.792,18.127,18.978,
"2005-10-10 00:00",1566.200,1322.100,1475.8,18.127,15.302,17.081,
"2005-10-09 00:00",1322.100,983.200,1159.2,15.302,11.379,13.416,
"2005-10-08 00:00",1073.600,798.400,934.0,12.426,9.241,10.810,
"2005-10-07 00:00",798.400,798.400,798.4,9.241,9.241,9.241,
"2005-10-06 00:00",890.900,798.400,843.8,10.311,9.241,9.766,
"2005-10-05 00:00",983.200,890.900,942.5,11.379,10.311,10.909,
"2005-10-04 00:00",1121.000,983.200,1062.7,12.974,11.379,12.299,
"2005-10-03 00:00",1169.700,0.000,945.3,13.539,0.000,10.941,
"2005-10-02 00:00",1474.600,940.000,1183.1,17.067,10.880,13.693,
"2005-10-01 00:00",2559.000,1519.900,2001.6,29.618,17.592,23.167,
"2005-09-30 00:00",2602.800,2130.100,2466.5,30.125,24.654,28.547,
"2005-09-29 00:00",2130.100,940.000,1340.6,24.654,10.880,15.516,
"2005-09-28 00:00",1169.700,666.500,949.8,13.539,7.714,10.994,
"2005-09-27 00:00",1169.700,724.700,870.3,13.539,8.388,10.073,
"2005-09-26 00:00",890.900,755.000,841.1,10.311,8.739,9.735,
"2005-09-25 00:00",983.200,890.900,937.1,11.379,10.311,10.846,
"2005-09-24 00:00",1121.000,983.200,1056.8,12.974,11.379,12.231,
"2005-09-23 00:00",1430.000,1169.700,1269.2,16.551,13.539,14.690,
"2005-09-22 00:00",1754.100,1430.000,1574.7,20.302,16.551,18.226,
"2005-09-21 00:00",2180.000,1754.100,1952.4,25.232,20.302,22.598,
"2005-09-20 00:00",2827.100,2180.000,2574.3,32.721,25.232,29.795,
"2005-09-19 00:00",2827.100,2032.200,2489.3,32.721,23.521,28.811,
"2005-09-18 00:00",2032.200,1519.900,1667.0,23.521,17.592,19.294,
"2005-09-17 00:00",1661.200,0.000,1425.5,19.227,0.000,16.500,
"2005-09-16 00:00",1844.200,1519.900,1659.5,21.345,17.592,19.207,
"2005-09-15 00:00",2429.500,1798.900,2074.7,28.120,20.820,24.013,
"2005-09-14 00:00",2965.800,2429.500,2779.0,34.327,28.120,32.165,
"2005-09-13 00:00",2919.300,1613.200,2284.1,33.788,18.672,26.437,
"2005-09-12 00:00",1844.200,425.700,1177.6,21.345,4.927,13.630,
"2005-09-11 00:00",755.000,425.700,566.6,8.739,4.927,6.558,
"2005-09-10 00:00",1027.700,354.600,724.5,11.894,4.104,8.385,
"2005-09-09 00:00",376.000,354.600,368.6,4.352,4.104,4.266,
"2005-09-08 00:00",504.900,376.000,434.9,5.844,4.352,5.033,
"2005-09-07 00:00",890.900,504.900,658.2,10.311,5.844,7.618,
"2005-09-06 00:00",1430.000,798.400,1004.4,16.551,9.241,11.625,
"2005-09-05 00:00",983.200,843.700,932.0,11.379,9.765,10.787,
"2005-09-04 00:00",1710.000,890.900,1252.6,19.792,10.311,14.498,
"2005-09-03 00:00",2965.800,1710.000,2358.9,34.327,19.792,27.302,
"2005-09-02 00:00",3060.000,2691.500,2934.4,35.417,31.152,33.963,
"2005-09-01 00:00",2691.500,1519.900,2156.0,31.152,17.592,24.954,
"2005-08-31 00:00",1710.000,333.700,1116.7,19.792,3.863,12.925,
"2005-08-30 00:00",356.200,312.400,330.7,4.122,3.615,3.828,
"2005-08-29 00:00",356.200,312.400,328.5,4.122,3.615,3.802,
"2005-08-28 00:00",430.000,356.200,399.4,4.977,4.122,4.623,
"2005-08-27 00:00",404.300,333.700,353.7,4.679,3.863,4.094,
"2005-08-26 00:00",607.300,379.700,485.7,7.029,4.394,5.622,
"2005-08-25 00:00",983.100,607.300,785.8,11.379,7.029,9.095,
"2005-08-24 00:00",1220.000,0.000,1113.5,14.120,0.000,12.888,
"2005-08-23 00:00",1220.000,843.700,1026.1,14.120,9.765,11.876,
"2005-08-22 00:00",940.000,574.000,756.9,10.880,6.643,8.761,
"2005-08-21 00:00",574.000,456.300,484.2,6.643,5.281,5.604,
"2005-08-20 00:00",642.100,379.700,519.5,7.431,4.394,6.012,
"2005-08-19 00:00",379.700,356.200,358.3,4.394,4.122,4.146,
"2005-08-18 00:00",356.200,312.400,333.1,4.122,3.615,3.855,
"2005-08-17 00:00",404.300,333.700,366.2,4.679,3.863,4.238,
"2005-08-16 00:00",404.300,333.700,366.2,4.679,3.863,4.238,
"2005-08-15 00:00",404.300,312.400,339.8,4.679,3.615,3.933,
"2005-08-14 00:00",483.700,312.400,364.5,5.598,3.615,4.219,
"2005-08-13 00:00",542.000,483.700,525.1,6.273,5.598,6.078,
"2005-08-12 00:00",642.100,430.000,538.8,7.431,4.977,6.235,
"2005-08-11 00:00",430.000,333.700,394.9,4.977,3.863,4.571,
"2005-08-10 00:00",404.300,333.700,376.6,4.679,3.863,4.359,
"2005-08-09 00:00",404.300,333.700,362.4,4.679,3.863,4.194,
"2005-08-08 00:00",456.300,333.700,401.6,5.281,3.863,4.649,
"2005-08-07 00:00",843.700,456.300,615.6,9.765,5.281,7.125,
"2005-08-06 00:00",1073.600,843.700,1009.9,12.426,9.765,11.689,
"2005-08-05 00:00",1073.600,574.000,768.2,12.426,6.643,8.891,
"2005-08-04 00:00",983.100,430.000,656.4,11.379,4.977,7.597,
"2005-08-03 00:00",430.000,430.000,430.0,4.977,4.977,4.977,
"2005-08-02 00:00",456.300,430.000,454.9,5.281,4.977,5.265,
"2005-08-01 00:00",483.700,292.000,401.4,5.598,3.380,4.645,
"2005-07-31 00:00",333.700,292.000,324.6,3.863,3.380,3.757,
"2005-07-30 00:00",356.200,312.400,331.1,4.122,3.615,3.833,
"2005-07-29 00:00",404.300,356.200,382.4,4.679,4.122,4.425,
"2005-07-28 00:00",607.300,404.300,527.1,7.029,4.679,6.100,
"2005-07-27 00:00",574.000,512.200,552.1,6.643,5.929,6.390,
"2005-07-26 00:00",512.200,430.000,455.8,5.929,4.977,5.275,
"2005-07-25 00:00",483.700,0.000,432.8,5.598,0.000,5.009,
"2005-07-24 00:00",430.000,430.000,430.0,4.977,4.977,4.977,
"2005-07-23 00:00",456.300,430.000,450.5,5.281,4.977,5.214,
"2005-07-22 00:00",456.300,292.000,430.7,5.281,3.380,4.985,
"2005-07-21 00:00",379.700,292.000,322.5,4.394,3.380,3.733,
"2005-07-20 00:00",404.300,19.300,363.9,4.679,0.223,4.212,
"2005-07-19 00:00",512.200,379.700,417.0,5.929,4.394,4.826,
"2005-07-18 00:00",379.700,312.400,360.5,4.394,3.615,4.172,
"2005-07-17 00:00",483.700,312.400,425.5,5.598,3.615,4.924,
"2005-07-16 00:00",512.200,430.000,458.0,5.929,4.977,5.300,
"2005-07-15 00:00",456.300,404.300,421.6,5.281,4.679,4.879,
"2005-07-14 00:00",404.300,379.700,398.4,4.679,4.394,4.610,
"2005-07-13 00:00",430.000,272.300,366.6,4.977,3.152,4.243,
"2005-07-12 00:00",356.200,272.300,304.8,4.122,3.152,3.528,
"2005-07-11 00:00",456.300,333.700,390.0,5.281,3.863,4.514,
"2005-07-10 00:00",356.200,312.400,341.7,4.122,3.615,3.954,
"2005-07-09 00:00",312.400,292.000,307.9,3.615,3.380,3.563,
"2005-07-08 00:00",312.400,292.000,309.5,3.615,3.380,3.582,
"2005-07-07 00:00",333.700,312.400,327.9,3.863,3.615,3.796,
"2005-07-06 00:00",379.700,0.000,369.8,4.394,0.000,4.280,
"2005-07-05 00:00",379.700,312.400,340.5,4.394,3.615,3.942,
"2005-07-04 00:00",404.300,333.700,388.4,4.679,3.863,4.496,
"2005-07-03 00:00",483.700,379.700,426.1,5.598,4.394,4.931,
"2005-07-02 00:00",404.300,356.200,377.7,4.679,4.122,4.371,
"2005-07-01 00:00",404.300,356.200,379.4,4.679,4.122,4.391,
"2005-06-30 00:00",379.700,356.200,368.9,4.394,4.122,4.269,
"2005-06-29 00:00",379.700,356.200,376.6,4.394,4.122,4.358,
"2005-06-28 00:00",574.000,379.700,438.2,6.643,4.394,5.071,
"2005-06-27 00:00",574.000,379.700,420.3,6.643,4.394,4.864,
"2005-06-26 00:00",512.200,430.000,490.7,5.929,4.977,5.680,
"2005-06-25 00:00",574.000,456.300,518.1,6.643,5.281,5.997,
"2005-06-24 00:00",607.300,430.000,514.5,7.029,4.977,5.955,
"2005-06-23 00:00",542.000,430.000,476.6,6.273,4.977,5.516,
"2005-06-22 00:00",542.000,404.300,447.9,6.273,4.679,5.183,
"2005-06-21 00:00",430.000,379.700,407.5,4.977,4.394,4.716,
"2005-06-20 00:00",456.300,430.000,447.0,5.281,4.977,5.173,
"2005-06-19 00:00",574.000,430.000,533.3,6.643,4.977,6.173,
"2005-06-18 00:00",542.000,456.300,483.5,6.273,5.281,5.597,
"2005-06-17 00:00",542.000,456.300,509.2,6.273,5.281,5.893,
"2005-06-16 00:00",574.000,512.200,542.4,6.643,5.929,6.278,
"2005-06-15 00:00",574.000,512.200,531.3,6.643,5.929,6.150,
"2005-06-14 00:00",755.000,574.000,680.5,8.739,6.643,7.876,
"2005-06-13 00:00",755.000,642.100,724.4,8.739,7.431,8.385,
"2005-06-12 00:00",678.200,542.000,580.6,7.850,6.273,6.719,
"2005-06-11 00:00",798.400,356.200,510.9,9.241,4.122,5.914,
"2005-06-10 00:00",574.000,356.200,407.7,6.643,4.122,4.718,
"2005-06-09 00:00",607.300,312.400,393.3,7.029,3.615,4.551,
"2005-06-08 00:00",333.700,312.400,314.5,3.863,3.615,3.640,
"2005-06-07 00:00",333.700,312.400,327.8,3.863,3.615,3.794,
"2005-06-06 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-06-05 00:00",356.200,333.700,343.5,4.122,3.863,3.976,
"2005-06-04 00:00",356.200,333.700,353.2,4.122,3.863,4.087,
"2005-06-03 00:00",379.700,356.200,372.4,4.394,4.122,4.309,
"2005-06-02 00:00",379.700,356.200,371.1,4.394,4.122,4.294,
"2005-06-01 00:00",404.300,379.700,388.4,4.679,4.394,4.495,
"2005-05-31 00:00",430.000,404.300,422.8,4.977,4.679,4.894,
"2005-05-30 00:00",430.000,0.000,405.7,4.977,0.000,4.696,
"2005-05-29 00:00",379.700,333.700,368.6,4.394,3.863,4.266,
"2005-05-28 00:00",379.700,333.700,352.2,4.394,3.863,4.076,
"2005-05-27 00:00",333.700,312.400,312.6,3.863,3.615,3.617,
"2005-05-26 00:00",312.400,292.000,304.8,3.615,3.380,3.527,
"2005-05-25 00:00",292.000,292.000,292.0,3.380,3.380,3.380,
"2005-05-24 00:00",312.400,292.000,301.6,3.615,3.380,3.491,
"2005-05-23 00:00",456.300,292.000,314.5,5.281,3.380,3.641,
"2005-05-22 00:00",483.700,292.000,373.1,5.598,3.380,4.318,
"2005-05-21 00:00",292.000,292.000,292.0,3.380,3.380,3.380,
"2005-05-20 00:00",292.000,292.000,292.0,3.380,3.380,3.380,
"2005-05-19 00:00",292.000,292.000,292.0,3.380,3.380,3.380,
"2005-05-18 00:00",312.400,0.000,296.7,3.615,0.000,3.434,
"2005-05-17 00:00",312.400,292.000,309.3,3.615,3.380,3.579,
"2005-05-16 00:00",379.700,312.400,341.8,4.394,3.615,3.956,
"2005-05-15 00:00",379.700,356.200,374.5,4.394,4.122,4.334,
"2005-05-14 00:00",356.200,356.200,356.2,4.122,4.122,4.122,
"2005-05-13 00:00",404.300,356.200,382.6,4.679,4.122,4.428,
"2005-05-12 00:00",404.300,379.700,401.5,4.679,4.394,4.647,
"2005-05-11 00:00",404.300,379.700,390.9,4.679,4.394,4.523,
"2005-05-10 00:00",379.700,379.700,379.7,4.394,4.394,4.394,
"2005-05-09 00:00",404.300,379.700,388.4,4.679,4.394,4.495,
"2005-05-08 00:00",542.000,379.700,437.8,6.273,4.394,5.067,
"2005-05-07 00:00",483.700,404.300,414.2,5.598,4.679,4.794,
"2005-05-06 00:00",430.000,404.300,428.4,4.977,4.679,4.958,
"2005-05-05 00:00",456.300,430.000,451.0,5.281,4.977,5.220,
"2005-05-04 00:00",512.200,456.300,492.5,5.929,5.281,5.701,
"2005-05-03 00:00",512.200,404.300,482.2,5.929,4.679,5.582,
"2005-05-02 00:00",404.300,356.200,390.4,4.679,4.122,4.519,
"2005-05-01 00:00",356.200,312.400,337.8,4.122,3.615,3.910,
"2005-04-30 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-29 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-28 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-27 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-26 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-25 00:00",333.700,312.400,315.7,3.863,3.615,3.653,
"2005-04-24 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-04-23 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-04-22 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-04-21 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-04-20 00:00",356.200,333.700,354.2,4.122,3.863,4.099,
"2005-04-19 00:00",379.700,356.200,376.0,4.394,4.122,4.351,
"2005-04-18 00:00",430.000,379.700,418.4,4.977,4.394,4.842,
"2005-04-17 00:00",483.700,430.000,469.9,5.598,4.977,5.439,
"2005-04-16 00:00",456.300,379.700,420.1,5.281,4.394,4.861,
"2005-04-15 00:00",542.000,379.700,438.3,6.273,4.394,5.073,
"2005-04-14 00:00",512.200,356.200,388.3,5.929,4.122,4.494,
"2005-04-13 00:00",404.300,356.200,379.2,4.679,4.122,4.388,
"2005-04-12 00:00",356.200,333.700,342.9,4.122,3.863,3.969,
"2005-04-11 00:00",430.000,333.700,380.1,4.977,3.863,4.399,
"2005-04-10 00:00",356.200,292.000,319.8,4.122,3.380,3.701,
"2005-04-09 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-08 00:00",333.700,312.400,317.6,3.863,3.615,3.676,
"2005-04-07 00:00",333.700,333.700,333.7,3.863,3.863,3.863,
"2005-04-06 00:00",356.200,333.700,348.9,4.122,3.863,4.038,
"2005-04-05 00:00",333.700,292.000,300.7,3.863,3.380,3.480,
"2005-04-04 00:00",312.400,292.000,295.1,3.615,3.380,3.416,
"2005-04-03 00:00",312.400,292.000,308.5,3.615,3.380,3.570,
"2005-04-02 00:00",312.400,312.400,312.4,3.615,3.615,3.615,
"2005-04-01 00:00",356.200,312.400,327.6,4.122,3.615,3.792,
"2005-03-31 00:00",542.000,333.700,440.1,6.273,3.863,5.094,
